from,to,quantity,exports,probability,exporter_mismanagement,importer_mismanagement,trade_fraction,old_trade,percent_change
TUR,IND,984.6328959499999,10511.58186298,0.09367123890436597,0.47,0.79,0.16464561019226986,0.16464561019226986,0
TUR,IRN,153.16266757,10511.58186298,0.014570848571270972,0.47,0.743,0.16464561019226986,0.16464561019226986,0
TUR,IRQ,532.18755183,10511.58186298,0.050628683557540834,0.47,1,0.16464561019226986,0.16464561019226986,0
TUR,ISR,432.47810078,10511.58186298,0.04114300838992789,0.47,0.02,0.16464561019226986,0.16464561019226986,0
TUR,JOR,0.8972803399999999,10511.58186298,8.53611142163168e-5,0.47,0.59,0.16464561019226986,0.16464561019226986,0
TUR,JPN,65.41658695,10511.58186298,0.006223286637797691,0.47,0.153,0.16464561019226986,0.16464561019226986,0
TUR,KAZ,4.648441269999999,10511.58186298,4.4222090743268786e-4,0.47,0.9908,0.16464561019226986,0.16464561019226986,0
TUR,KGZ,0.10141251999999999,10511.58186298,9.647693498650056e-6,0.47,1,0.16464561019226986,0.16464561019226986,0
TUR,KOR,168.53658514,10511.58186298,0.016033417932419584,0.47,0.02,0.16464561019226986,0.16464561019226986,0
TUR,MAR,13.882492139999998,10511.58186298,0.0013206853469782478,0.47,0.56,0.16464561019226986,0.16464561019226986,0
TUR,MYS,408.27247549,10511.58186298,0.038840250764527275,0.47,0.19875,0.16464561019226986,0.16464561019226986,0
TUR,NGA,55.20368479999999,10511.58186298,0.005251700982743422,0.47,0.82,0.16464561019226986,0.16464561019226986,0
TUR,PAK,45.07235358999999,10511.58186298,0.004287875428981545,0.47,0.72,0.16464561019226986,0.16464561019226986,0
TUR,QAT,71.56857905999999,10511.58186298,0.0068085450879712345,0.47,0.02,0.16464561019226986,0.16464561019226986,0
TUR,RUS,2644.53538635,10511.58186298,0.2515830082305312,0.47,0.975,0.16464561019226986,0.16464561019226986,0
TUR,SAU,48.14228694,10511.58186298,0.004579927889783072,0.47,0.02,0.16464561019226986,0.16464561019226986,0
TUR,SEN,3.6706923,10511.58186298,3.4920455815765967e-4,0.47,0.969,0.16464561019226986,0.16464561019226986,0
TUR,SRB,8.267325,10511.58186298,7.864967526073416e-4,0.47,0.458075,0.16464561019226986,0.16464561019226986,0
TUR,TWN,560.85643031,10511.58186298,0.05335604456311573,0.47,0.03,0.16464561019226986,0.16464561019226986,0
TUR,USA,112.52270248999999,10511.58186298,0.010704640267920642,0.47,0.02,0.16464561019226986,0.16464561019226986,0
TUR,UZB,52.28476792,10511.58186298,0.0049740151959561905,0.47,1,0.16464561019226986,0.16464561019226986,0
TUR,VNM,291.43863859,10511.58186298,0.027725478656680326,0.47,0.64,0.16464561019226986,0.16464561019226986,0
TWN,ARE,478.67370825999996,55733.22791013999,0.008588659336792353,0.03,0.64,0.6013823205391976,0.6013823205391976,0
TWN,AUS,322.37276411999994,55733.22791013999,0.005784211254366412,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,CAN,76.57086183999999,55733.22791013999,0.0013738816987858126,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,CHN,8137.41005033,55733.22791013999,0.14600643737072144,0.03,0.2525,0.6013823205391976,0.6013823205391976,0
TWN,CIV,1.10231,55733.22791013999,1.9778326885664698e-5,0.03,0.99,0.6013823205391976,0.6013823205391976,0
TWN,EGY,22.0462,55733.22791013999,3.9556653771329395e-4,0.03,0.895,0.6013823205391976,0.6013823205391976,0
TWN,HKG,5437.378867029999,55733.22791013999,0.09756081014716776,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,IDN,1520.0050213699997,55733.22791013999,0.02727286895746896,0.03,0.605,0.6013823205391976,0.6013823205391976,0
TWN,IND,196.06898200999998,55733.22791013999,0.0035179907814800655,0.03,0.79,0.6013823205391976,0.6013823205391976,0
TWN,JPN,1343.5185765099998,55733.22791013999,0.024106240153112732,0.03,0.153,0.6013823205391976,0.6013823205391976,0
TWN,KEN,47.9725312,55733.22791013999,8.607527860641277e-4,0.03,0.94,0.6013823205391976,0.6013823205391976,0
TWN,KHM,0.0033069299999999996,55733.22791013999,5.933498065699409e-8,0.03,1,0.6013823205391976,0.6013823205391976,0
TWN,KOR,1530.5309795599997,55733.22791013999,0.027461732200900174,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,KWT,0.17196035999999998,55733.22791013999,3.0854189941636927e-6,0.03,1,0.6013823205391976,0.6013823205391976,0
TWN,LKA,72.79655239999998,55733.22791013999,0.0013061607075292964,0.03,0.87,0.6013823205391976,0.6013823205391976,0
TWN,MAC,7.867186469999999,55733.22791013999,1.4115791898298895e-4,0.03,0.82,0.6013823205391976,0.6013823205391976,0
TWN,MEX,22.068246199999997,55733.22791013999,3.959621042510072e-4,0.03,0.23,0.6013823205391976,0.6013823205391976,0
TWN,MMR,27.42767742,55733.22791013999,4.92124329569109e-4,0.03,1,0.6013823205391976,0.6013823205391976,0
TWN,MYS,9827.789207609998,55733.22791013999,0.1763362643099656,0.03,0.19875,0.6013823205391976,0.6013823205391976,0
TWN,NGA,1140.5436223499999,55733.22791013999,0.020464338153693976,0.03,0.82,0.6013823205391976,0.6013823205391976,0
TWN,NZL,276.78563176,55733.22791013999,0.004966258767682864,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,PAK,2726.4403262799997,55733.22791013999,0.04891947637908044,0.03,0.72,0.6013823205391976,0.6013823205391976,0
TWN,PHL,3206.5084566899995,55733.22791013999,0.05753315529938315,0.03,0.74,0.6013823205391976,0.6013823205391976,0
TWN,RUS,80.67696658999998,55733.22791013999,0.0014475559664349133,0.03,0.975,0.6013823205391976,0.6013823205391976,0
TWN,SAU,5.51155,55733.22791013999,9.889163442832349e-5,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,SEN,586.0100421999999,55733.22791013999,0.010514554138957067,0.03,0.969,0.6013823205391976,0.6013823205391976,0
TWN,SGP,76.87840632999999,55733.22791013999,0.001379399851986913,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,THA,1071.7429436999998,55733.22791013999,0.019229873881125216,0.03,0.6225,0.6013823205391976,0.6013823205391976,0
TWN,TUR,15.704610569999998,55733.22791013999,2.8178182314006494e-4,0.03,0.47,0.6013823205391976,0.6013823205391976,0
TWN,UKR,219.58015199999997,55733.22791013999,0.003939842715624408,0.03,0.49035,0.6013823205391976,0.6013823205391976,0
TWN,USA,5814.989487559999,55733.22791013999,0.10433613314010172,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,VNM,8473.36437596,55733.22791013999,0.15203433739064615,0.03,0.64,0.6013823205391976,0.6013823205391976,0
TWN,ZAF,269.0959172,55733.22791013999,0.004828285159328466,0.03,0.02,0.6013823205391976,0.6013823205391976,0
TWN,ZWE,158.73263999999998,55733.22791013999,0.0028480790715357165,0.03,0.86,0.6013823205391976,0.6013823205391976,0
TZA,KEN,5.51155,4021.4506489299993,0.0013705377688686734,1,0.94,0.07420275119076813,0.07420275119076813,0
TZA,MMR,810.2408400899999,4021.4506489299993,0.20147974221829215,1,1,0.07420275119076813,0.07420275119076813,0
TZA,TUR,98.2268441,4021.4506489299993,0.024425724116777497,1,0.47,0.07420275119076813,0.07420275119076813,0
TZA,USA,840.8288402799999,4021.4506489299993,0.2090859527279595,1,0.02,0.07420275119076813,0.07420275119076813,0
TZA,VNM,2009.7811959499998,4021.4506489299993,0.4997652268801928,1,0.64,0.07420275119076813,0.07420275119076813,0
TZA,ZAF,256.86137850999995,4021.4506489299993,0.06387281628790942,1,0.02,0.07420275119076813,0.07420275119076813,0
UGA,KEN,2.6455439999999997,115.96301199999999,0.022813688212927754,0.89,0.94,0.0027381122224443095,0.0027381122224443095,0
UGA,TUR,64.154442,115.96301199999999,0.5532319391634981,0.89,0.47,0.0027381122224443095,0.0027381122224443095,0
UGA,USA,17.1078512,115.96301199999999,0.14752851711026616,0.89,0.02,0.0027381122224443095,0.0027381122224443095,0
UKR,AZE,259.32173442999994,2705.3002251,0.09585691525990032,0.49035,1,0.0385927249478906,0.0385927249478906,0
UKR,BLR,400.81645065,2705.3002251,0.14815969293581235,0.49035,0.091,0.0385927249478906,0.0385927249478906,0
UKR,CAN,0.19621117999999999,2705.3002251,7.252843073738597e-5,0.49035,0.02,0.0385927249478906,0.0385927249478906,0
UKR,HKG,44.89377937,2705.3002251,0.016594749430570325,0.49035,0.02,0.0385927249478906,0.0385927249478906,0
UKR,RUS,1612.06333871,2705.3002251,0.5958907346967048,0.49035,0.975,0.0385927249478906,0.0385927249478906,0
UKR,SAU,151.29976367,2705.3002251,0.05592716189731116,0.49035,0.02,0.0385927249478906,0.0385927249478906,0
UKR,TUR,29.268535119999996,2705.3002251,0.010818960072691414,0.49035,0.47,0.0385927249478906,0.0385927249478906,0
UKR,USA,22.0462,2705.3002251,0.008149261880605165,0.49035,0.02,0.0385927249478906,0.0385927249478906,0
UKR,UZB,76.8640763,2705.3002251,0.028412401546729905,0.49035,1,0.0385927249478906,0.0385927249478906,0
UKR,ZAF,0.12786796,2705.3002251,4.7265718907509954e-5,0.49035,0.02,0.0385927249478906,0.0385927249478906,0
URY,ARG,2.20462,1115.2312778199998,0.001976827626561447,0.218,0.246,0.11982294186420991,0.11982294186420991,0
URY,BRA,78.9364191,1115.2312778199998,0.0707803131690326,0.218,0.2520932,0.11982294186420991,0.11982294186420991,0
URY,CAN,45.82302669999999,1115.2312778199998,0.04108836221807967,0.218,0.02,0.11982294186420991,0.11982294186420991,0
URY,COL,227.59835493999998,1115.2312778199998,0.2040817536833241,0.218,0.06,0.11982294186420991,0.11982294186420991,0
URY,HKG,43.01103388999999,1115.2312778199998,0.038566918580400546,0.218,0.02,0.11982294186420991,0.11982294186420991,0
URY,IND,27.976627799999996,1115.2312778199998,0.02508594258106476,0.218,0.79,0.11982294186420991,0.11982294186420991,0
URY,MYS,296.74515893,1115.2312778199998,0.2660839637766106,0.218,0.19875,0.11982294186420991,0.11982294186420991,0
URY,PER,195.8915101,1115.2312778199998,0.17565101875811737,0.218,0.5839,0.11982294186420991,0.11982294186420991,0
URY,THA,18.33692685,1115.2312778199998,0.016442263783924837,0.218,0.6225,0.11982294186420991,0.11982294186420991,0
URY,TUR,51.33457669999999,1115.2312778199998,0.04603043128448329,0.218,0.47,0.11982294186420991,0.11982294186420991,0
USA,ARE,690.266522,737426.4600303699,9.360479443218953e-4,0.02,0.64,0.24084206585077697,0.24084206585077697,0
USA,ARG,63.630844749999994,737426.4600303699,8.628771572338134e-5,0.02,0.246,0.24084206585077697,0.24084206585077697,0
USA,AUS,189.38677879,737426.4600303699,2.568212412424153e-4,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,BGD,4994.928167679999,737426.4600303699,0.006773459373120799,0.02,0.9675,0.24084206585077697,0.24084206585077697,0
USA,BHR,1.0438875699999999,737426.4600303699,1.4155819279349004e-6,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,BLZ,0.03417161,737426.4600303699,4.6339007144648274e-8,0.02,0.68,0.24084206585077697,0.24084206585077697,0
USA,BMU,9.52506071,737426.4600303699,1.2916624539900186e-5,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,BOL,110.66200321,737426.4600303699,1.5006513762123822e-4,0.02,0.5752,0.24084206585077697,0.24084206585077697,0
USA,BRA,1043.6671079999999,737426.4600303699,0.0014152829665984835,0.02,0.2520932,0.24084206585077697,0.24084206585077697,0
USA,BRB,1.01743213,737426.4600303699,1.3797065675648504e-6,0.02,0.03,0.24084206585077697,0.24084206585077697,0
USA,BRN,0.006613859999999999,737426.4600303699,8.968840092512569e-9,0.02,0.3,0.24084206585077697,0.24084206585077697,0
USA,CAN,167576.56572403997,737426.4600303699,0.22724512179443432,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,CHE,20.03779118,737426.4600303699,2.7172595866948915e-5,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,CHL,90.14360486999999,737426.4600303699,1.2224080604090006e-4,0.02,0.158,0.24084206585077697,0.24084206585077697,0
USA,CHN,18276.244684499998,737426.4600303699,0.024783820048642293,0.02,0.2525,0.24084206585077697,0.24084206585077697,0
USA,COL,1835.0981302499997,737426.4600303699,0.0024885167941687686,0.02,0.06,0.24084206585077697,0.24084206585077697,0
USA,CRI,1503.4593482699997,737426.4600303699,0.002038792245409911,0.02,0.111,0.24084206585077697,0.24084206585077697,0
USA,CYM,45.12195753999999,737426.4600303699,6.118841672448491e-5,0.02,0.81,0.24084206585077697,0.24084206585077697,0
USA,DMA,0.19400655999999997,737426.4600303699,2.6308597604703534e-7,0.02,0.08,0.24084206585077697,0.24084206585077697,0
USA,DOM,848.62658122,737426.4600303699,0.001150794861883652,0.02,0.937,0.24084206585077697,0.24084206585077697,0
USA,ECU,7053.433670249999,737426.4600303699,0.009564931627161185,0.02,0.3588,0.24084206585077697,0.24084206585077697,0
USA,EGY,336.16486683999995,737426.4600303699,4.558622249955005e-4,0.02,0.895,0.24084206585077697,0.24084206585077697,0
USA,ETH,159.32458047,737426.4600303699,2.1605487340858154e-4,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,GBR,1055.8123595799998,737426.4600303699,0.0014317527466217006,0.02,0.04572,0.24084206585077697,0.24084206585077697,0
USA,GTM,2556.15437517,737426.4600303699,0.0034663176787346744,0.02,0.77,0.24084206585077697,0.24084206585077697,0
USA,GUY,0.3780923299999999,737426.4600303699,5.127186919553018e-7,0.02,0.554325,0.24084206585077697,0.24084206585077697,0
USA,HKG,84065.71114051,737426.4600303699,0.11399877234815776,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,HND,1235.7677740099998,737426.4600303699,0.0016757844218921929,0.02,0.308,0.24084206585077697,0.24084206585077697,0
USA,IDN,29363.316143039992,737426.4600303699,0.03981863648048472,0.02,0.605,0.24084206585077697,0.24084206585077697,0
USA,IND,92672.91689436,737426.4600303699,0.1256707236821193,0.02,0.79,0.24084206585077697,0.24084206585077697,0
USA,IRQ,7.4990149299999995,737426.4600303699,1.0169169858227168e-5,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,ISR,150.00785635,737426.4600303699,2.034207673315955e-4,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,JAM,48.127956909999995,737426.4600303699,6.526475454653188e-5,0.02,0.38,0.24084206585077697,0.24084206585077697,0
USA,JPN,835.71522419,737426.4600303699,0.0011332861912163854,0.02,0.153,0.24084206585077697,0.24084206585077697,0
USA,KEN,256.47226308,737426.4600303699,3.4779368110745244e-4,0.02,0.94,0.24084206585077697,0.24084206585077697,0
USA,KOR,34391.157082699996,737426.4600303699,0.04663672779151923,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,KWT,0.16534649999999998,737426.4600303699,2.2422100231281423e-7,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,LAO,9533.97619328,737426.4600303699,0.012928714536344893,0.02,0.62,0.24084206585077697,0.24084206585077697,0
USA,LBN,25.143691099999998,737426.4600303699,3.409654041836862e-5,0.02,0.31,0.24084206585077697,0.24084206585077697,0
USA,LCA,9.417034329999998,737426.4600303699,1.2770133485055811e-5,0.02,0.051,0.24084206585077697,0.24084206585077697,0
USA,LKA,66.99178794,737426.4600303699,9.084538129705982e-5,0.02,0.87,0.24084206585077697,0.24084206585077697,0
USA,MAR,1453.48612442,737426.4600303699,0.001971025184477568,0.02,0.56,0.24084206585077697,0.24084206585077697,0
USA,MEX,42093.71245189,737426.4600303699,0.0570819122087868,0.02,0.23,0.24084206585077697,0.24084206585077697,0
USA,MMR,203.96372623,737426.4600303699,2.76588564806313e-4,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,MNG,0.026455439999999997,737426.4600303699,3.5875360370050276e-8,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,MOZ,426.65900629,737426.4600303699,5.785783795613038e-4,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,MUS,0.08487787,737426.4600303699,1.1510011452057797e-7,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,MYS,66789.91639815,737426.4600303699,0.09057162987533611,0.02,0.19875,0.24084206585077697,0.24084206585077697,0
USA,NGA,2717.5964931500002,737426.4600303699,0.003685244075779542,0.02,0.82,0.24084206585077697,0.24084206585077697,0
USA,NIC,464.72287289999997,737426.4600303699,6.301955491003956e-4,0.02,0.922,0.24084206585077697,0.24084206585077697,0
USA,NOR,0.016534649999999998,737426.4600303699,2.2422100231281422e-8,0.02,0.0342,0.24084206585077697,0.24084206585077697,0
USA,NZL,4.640725099999999,737426.4600303699,6.293136131579652e-6,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,OMN,954.4141696099999,737426.4600303699,0.0012942499643567083,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,PAK,5429.17327139,737426.4600303699,0.007362325012268215,0.02,0.72,0.24084206585077697,0.24084206585077697,0
USA,PER,610.3479446899998,737426.4600303699,8.276729650640194e-4,0.02,0.5839,0.24084206585077697,0.24084206585077697,0
USA,PHL,8557.73297874,737426.4600303699,0.011604862915262847,0.02,0.74,0.24084206585077697,0.24084206585077697,0
USA,PRY,260.36892893,737426.4600303699,3.530778227286244e-4,0.02,0.254,0.24084206585077697,0.24084206585077697,0
USA,QAT,0.23589433999999998,737426.4600303699,3.198886299662816e-7,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,RUS,2724.2379109000003,737426.4600303699,0.003694250286039107,0.02,0.975,0.24084206585077697,0.24084206585077697,0
USA,SAU,497.20023242999997,737426.4600303699,6.742370383746787e-4,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,SEN,8687.365737049999,737426.4600303699,0.011780653675882774,0.02,0.969,0.24084206585077697,0.24084206585077697,0
USA,SGP,863.2377002699999,737426.4600303699,0.0011706085244546941,0.02,0.02,0.24084206585077697,0.24084206585077697,0
USA,SLV,6724.36878212,737426.4600303699,0.009118697452004998,0.02,0.238,0.24084206585077697,0.24084206585077697,0
USA,SRB,0.16534649999999998,737426.4600303699,2.2422100231281423e-7,0.02,0.458075,0.24084206585077697,0.24084206585077697,0
USA,TGO,41.88778,737426.4600303699,5.6802653919246276e-5,0.02,0.982,0.24084206585077697,0.24084206585077697,0
USA,THA,29647.744090029995,737426.4600303699,0.04020433995385654,0.02,0.6225,0.24084206585077697,0.24084206585077697,0
USA,TTO,20.173375309999997,737426.4600303699,2.7356457088845422e-5,0.02,0.892,0.24084206585077697,0.24084206585077697,0
USA,TUN,69.38159601999999,737426.4600303699,9.408612218382101e-5,0.02,0.58,0.24084206585077697,0.24084206585077697,0
USA,TUR,33292.513365759994,737426.4600303699,0.04514689283645841,0.02,0.47,0.24084206585077697,0.24084206585077697,0
USA,TWN,39468.17427608,737426.4600303699,0.05352150541825493,0.02,0.03,0.24084206585077697,0.24084206585077697,0
USA,TZA,159.18017786,737426.4600303699,2.1585905373322834e-4,0.02,1,0.24084206585077697,0.24084206585077697,0
USA,UGA,1.7328313199999998,737426.4600303699,2.3498361042382933e-6,0.02,0.89,0.24084206585077697,0.24084206585077697,0
USA,UKR,140.68010913,737426.4600303699,1.9077171318778862e-4,0.02,0.49035,0.24084206585077697,0.24084206585077697,0
USA,VCT,12.949937879999998,737426.4600303699,1.756098890113961e-5,0.02,0.305775,0.24084206585077697,0.24084206585077697,0
USA,VNM,23759.703416459997,737426.4600303699,0.03221975980558317,0.02,0.64,0.24084206585077697,0.24084206585077697,0
USA,YEM,7.716169999999999,737426.4600303699,1.0463646774597996e-5,0.02,0.82,0.24084206585077697,0.24084206585077697,0
USA,ZAF,217.63457484999998,737426.4600303699,2.951271572775365e-4,0.02,0.02,0.24084206585077697,0.24084206585077697,0
UZB,KAZ,11.0231,74.626387,0.14771048744460857,1,0.9908,0.009705068742092432,0.009705068742092432,0
UZB,RUS,62.831669999999995,74.626387,0.8419497784342689,1,0.975,0.009705068742092432,0.009705068742092432,0
UZB,TJK,0.7716169999999999,74.626387,0.0103397341211226,1,1,0.009705068742092432,0.009705068742092432,0
VCT,TTO,24.593818687383834,159.76489583127758,0.15393756281327625,0.305775,0.892,0.9,0.9824050617399315,0.08388094173088274
VCT,TWN,25.602656039305348,159.76489583127758,0.16025207481337742,0.305775,0.03,0.9,0.9824050617399315,0.08388094173088274
VCT,USA,109.56842110458841,159.76489583127758,0.6858103623733462,0.305775,0.02,0.9,0.9824050617399315,0.08388094173088274
VNM,ARE,176.32881453,67001.28985219999,0.0026317226865179557,0.64,0.64,0.7167704241961842,0.7167704241961842,0
VNM,AUS,235.69702650999997,67001.28985219999,0.0035177983443293497,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,CAN,273.35524304,67001.28985219999,0.004079850457252419,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,CHN,46344.10737626999,67001.28985219999,0.6916897790848765,0.64,0.2525,0.7167704241961842,0.7167704241961842,0
VNM,HKG,1833.23081711,67001.28985219999,0.02736112724328106,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,IDN,339.35274735999997,67001.28985219999,0.005064868872055861,0.64,0.605,0.7167704241961842,0.7167704241961842,0
VNM,IND,718.6499021899999,67001.28985219999,0.010725911452977842,0.64,0.79,0.7167704241961842,0.7167704241961842,0
VNM,ISR,82.01627323999999,67001.28985219999,0.0012240999154034492,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,JPN,825.1132066099999,67001.28985219999,0.01231488540638755,0.64,0.153,0.7167704241961842,0.7167704241961842,0
VNM,KHM,305.46332871999994,67001.28985219999,0.004559066391017695,0.64,1,0.7167704241961842,0.7167704241961842,0
VNM,KOR,3579.4640220899996,67001.28985219999,0.05342380766080831,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,LAO,16.63606252,67001.28985219999,2.4829466054605745e-4,0.64,0.62,0.7167704241961842,0.7167704241961842,0
VNM,LKA,292.97084949,67001.28985219999,0.004372615066609502,0.64,0.87,0.7167704241961842,0.7167704241961842,0
VNM,MYS,35.844916579999996,67001.28985219999,5.349884555815463e-4,0.64,0.19875,0.7167704241961842,0.7167704241961842,0
VNM,NGA,1152.1311050699999,67001.28985219999,0.017195655600235726,0.64,0.82,0.7167704241961842,0.7167704241961842,0
VNM,PAK,26.557954829999996,67001.28985219999,3.963797546074848e-4,0.64,0.72,0.7167704241961842,0.7167704241961842,0
VNM,SAU,3845.7225933499994,67001.28985219999,0.05739773968282381,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,SGP,70.00770809999999,67001.28985219999,0.001044871050310105,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,THA,285.19846168,67001.28985219999,0.004256611511645928,0.64,0.6225,0.7167704241961842,0.7167704241961842,0
VNM,TWN,1675.2367248099997,67001.28985219999,0.025003051859232128,0.64,0.03,0.7167704241961842,0.7167704241961842,0
VNM,TZA,667.3704409899999,67001.28985219999,0.009960561094602373,0.64,1,0.7167704241961842,0.7167704241961842,0
VNM,UKR,390.6322085599999,67001.28985219999,0.0058302192304313305,0.64,0.49035,0.7167704241961842,0.7167704241961842,0
VNM,USA,2146.73219035,67001.28985219999,0.0320401621384534,0.64,0.02,0.7167704241961842,0.7167704241961842,0
VNM,ZAF,124.65472634999998,67001.28985219999,0.0018604824866055461,0.64,0.02,0.7167704241961842,0.7167704241961842,0
YEM,IDN,1541.02938,10977.32878187,0.14038291196535374,0.82,0.605,0.3410913437025727,0.3410913437025727,0
YEM,MAR,84.40387669999998,10977.32878187,0.0076889267304629,0.82,0.56,0.3410913437025727,0.3410913437025727,0
YEM,TUN,329.54769991,10977.32878187,0.030020755181741146,0.82,0.58,0.3410913437025727,0.3410913437025727,0
YEM,TUR,9022.34782526,10977.32878187,0.8219074061224423,0.82,0.47,0.3410913437025727,0.3410913437025727,0
ZAF,ARE,52.006985799999995,2754.50844581,0.0188806775594063,0.02,0.64,0.009662750064364348,0.009662750064364348,0
ZAF,BWA,63.22299004999999,2754.50844581,0.022952548991516497,0.02,1,0.009662750064364348,0.009662750064364348,0
ZAF,CHN,57.33775695999999,2754.50844581,0.020815967018441673,0.02,0.2525,0.009662750064364348,0.009662750064364348,0
ZAF,GBR,4.29680438,2754.50844581,0.0015599169378246243,0.02,0.04572,0.009662750064364348,0.009662750064364348,0
ZAF,HKG,237.92920425999998,2754.50844581,0.0863780993744725,0.02,0.02,0.009662750064364348,0.009662750064364348,0
ZAF,IDN,76.57306645999999,2754.50844581,0.027799176501520095,0.02,0.605,0.009662750064364348,0.009662750064364348,0
ZAF,IND,131.20906161,2754.50844581,0.047634292720934536,0.02,0.79,0.009662750064364348,0.009662750064364348,0
ZAF,ISR,13.868162109999998,2754.50844581,0.005034713954533503,0.02,0.02,0.009662750064364348,0.009662750064364348,0
ZAF,KEN,0.029762369999999996,2754.50844581,1.0804965962356298e-5,0.02,0.94,0.009662750064364348,0.009662750064364348,0
ZAF,MDG,2.54854072,2754.50844581,9.252252335173246e-4,0.02,0.987,0.009662750064364348,0.009662750064364348,0
ZAF,MOZ,205.57309883000002,2754.50844581,0.0746315006376931,0.02,1,0.009662750064364348,0.009662750064364348,0
ZAF,MYS,769.5446572,2754.50844581,0.2793764013940807,0.02,0.19875,0.009662750064364348,0.009662750064364348,0
ZAF,NAM,185.94095772999998,2754.50844581,0.06750422494178324,0.02,0.975,0.009662750064364348,0.009662750064364348,0
ZAF,NGA,0.28990752999999997,2754.50844581,1.0524837215184098e-4,0.02,0.82,0.009662750064364348,0.009662750064364348,0
ZAF,PAK,103.9257868,2754.50844581,0.03772934040485007,0.02,0.72,0.009662750064364348,0.009662750064364348,0
ZAF,QAT,0.0551155,2754.50844581,2.000919622658574e-5,0.02,0.02,0.009662750064364348,0.009662750064364348,0
ZAF,SGP,86.8179356,2754.50844581,0.03151848589611785,0.02,0.02,0.009662750064364348,0.009662750064364348,0
ZAF,ZWE,366.75837858,2754.50844581,0.13314839500234307,0.02,0.86,0.009662750064364348,0.009662750064364348,0
ZWE,BWA,55.1155,2044.0806739099999,0.02696346612121372,0.86,1,0.0742402094466285,0.0742402094466285,0
ZWE,ZAF,1988.96517391,2044.0806739099999,0.9730365338787863,0.86,0.02,0.0742402094466285,0.0742402094466285,0
ABW,EU,112.03878839999999,151.13992871999997,0.741291790652897,0.91,0.05741,0.16343353374020317,0.16343353374020317,0
ARE,EU,900.3238179099999,22263.254759789997,0.040439900976926714,0.64,0.05741,0.3253079194476767,0.3253079194476767,0
ARG,EU,78.96948839999999,502.23558450999997,0.15723594829913456,0.246,0.05741,0.001718544106403091,0.001718544106403091,0
AUS,EU,5548.041637903221,130420.57014000003,0.042539621103846376,0.02,0.05741,0.9,1.0553093210608546,0.14716947719624912
BFA,EU,28.428574899999997,1153.9422003999998,0.024636047533529482,0.8575,0.05741,0.07246461113019217,0.07246461113019217,0
BGD,EU,1.9246332599999998,2238.74200605,8.596940848024698e-4,0.9675,0.05741,0.043984989320788107,0.043984989320788107,0
BIH,EU,6355.42121588,7831.04944127,0.8115669890151159,0.6932903,0.05741,0.8295394678206995,0.8295394678206995,0
BLR,EU,565.2689772399999,22600.149355849997,0.02501173635357774,0.091,0.05741,0.6695009906216325,0.6695009906216325,0
BRA,EU,210.62719017999999,18901.415391759998,0.011143461260145742,0.2520932,0.05741,0.009318212330144997,0.009318212330144997,0
BTN,EU,20.497454449999996,20.497454449999996,1,0.02,0.05741,0.015523950734135102,0.015523950734135102,0
CAN,EU,1871.9214034543977,62368.688610000005,0.03001380091795388,0.02,0.05741,0.9,2.4552177310696384,0.6334337323281277
CHE,EU,52396.40751049893,54590.93947451961,0.9598004360220804,0.02,0.05741,0.9,1.6313740920472903,0.4483178294988451
CHL,EU,373.86386884,10690.469139019999,0.0349716989945188,0.158,0.05741,0.17766599506056527,0.17766599506056527,0
